captured_at,experiment_id,elapsed_seconds,voltage_V,current_mA,power_mW,temperature_C
2026-09-09T18:47:55.226090-07:00,2,23985.768,12.920703,-0.404,6.0544,33.1172
2026-09-09T18:47:56.417174-07:00,2,23986.768,12.920703,-0.604,7.7824,33.1172
2026-09-09T18:47:57.380165-07:00,2,23987.769,12.920898,-0.16,6.1824,33.1172
2026-09-09T18:47:58.466656-07:00,2,23988.769,12.920898,-0.624,8.0384,33.1094
2026-09-09T18:47:59.741879-07:00,2,23989.77,12.920703,0.408,15.7056,33.1094
2026-09-09T18:48:00.801316-07:00,2,23990.77,12.920508,-0.32,6.8992,33.1016
2026-09-09T18:48:02.050013-07:00,2,23991.771,12.920898,-0.592,7.6544,33.1016
2026-09-09T18:48:03.017009-07:00,2,23992.771,12.920703,-0.164,5.1072,33.1094
2026-09-09T18:48:03.966514-07:00,2,23993.772,12.920703,-0.616,7.936,33.1094
2026-09-09T18:48:05.046752-07:00,2,23994.772,12.920898,-0.432,6.7584,33.1016
2026-09-09T18:48:06.636292-07:00,2,23995.773,12.920508,-0.62,7.9744,33.1016
2026-09-09T18:48:07.809712-07:00,2,23996.773,12.920703,0.18,13.3632,33.1094
2026-09-09T18:48:08.842092-07:00,2,23997.774,12.920703,-0.672,8.6656,33.1016
2026-09-09T18:48:09.858720-07:00,2,23998.774,12.920703,-0.576,7.4496,33.1094
2026-09-09T18:48:10.795448-07:00,2,23999.775,12.920703,0.044,6.272,33.1016
2026-09-09T18:48:13.041102-07:00,2,24000.771,12.920313,-0.588,7.616,33.1016
2026-09-09T18:48:13.920113-07:00,2,24001.772,12.920508,1.912,29.9264,33.0938
2026-09-09T18:48:15.070276-07:00,2,24002.772,12.920703,-0.74,9.5744,33.0938
2026-09-09T18:48:16.705310-07:00,2,24003.773,12.920508,-0.616,7.9232,33.0938
2026-09-09T18:48:18.026816-07:00,2,24004.773,12.920703,1.404,20.4032,33.0859
2026-09-09T18:48:18.952404-07:00,2,24005.774,12.920508,-0.592,7.6544,33.0859
2026-09-09T18:48:19.868662-07:00,2,24006.774,12.920508,0.244,7.04,33.0938
2026-09-09T18:48:20.832639-07:00,2,24007.775,12.920508,-0.608,7.8464,33.0859
2026-09-09T18:48:24.453248-07:00,2,24008.775,12.920703,1.392,25.4592,33.0859
2026-09-09T18:48:25.768238-07:00,2,24009.776,12.920508,-0.764,9.8432,33.0938
2026-09-09T18:48:27.726258-07:00,2,24010.776,12.920313,-0.604,7.7824,33.0938
2026-09-09T18:48:29.489432-07:00,2,24011.777,12.920313,1.048,15.9872,33.0859
2026-09-09T18:48:30.800202-07:00,2,24012.777,12.920703,-0.604,7.7824,33.0859
2026-09-09T18:48:31.933641-07:00,2,24013.778,12.920508,2.564,36.0448,33.0859
2026-09-09T18:48:33.519253-07:00,2,24014.778,12.920508,-0.692,8.9472,33.0859
2026-09-09T18:48:35.020211-07:00,2,24015.779,12.920508,0.864,18.1248,33.0859
2026-09-09T18:48:35.958833-07:00,2,24016.779,12.920703,-0.54,8.7168,33.0859
2026-09-09T18:48:37.672432-07:00,2,24017.78,12.920508,-0.596,7.6672,33.0938
2026-09-09T18:48:39.485066-07:00,2,24018.78,12.920508,-0.068,5.6704,33.0938
2026-09-09T18:48:40.532521-07:00,2,24019.781,12.920313,-0.604,7.7824,33.1016
2026-09-09T18:48:41.642637-07:00,2,24020.781,12.920898,0.076,11.4816,33.1016
2026-09-09T18:48:43.699994-07:00,2,24021.782,12.920313,-0.788,10.2016,33.0938
2026-09-09T18:48:44.769468-07:00,2,24022.782,12.920313,-0.532,7.7056,33.1016
2026-09-09T18:48:47.148717-07:00,2,24023.783,12.920313,0.116,7.5008,33.0938
2026-09-09T18:48:49.641275-07:00,2,24024.783,12.920508,-0.6,7.7312,33.0859
2026-09-09T18:48:50.618134-07:00,2,24025.784,12.920508,-0.444,7.0016,33.0938
2026-09-09T18:48:52.297454-07:00,2,24026.784,12.920508,-0.72,9.2928,33.0859
2026-09-09T18:48:53.543086-07:00,2,24027.785,12.920508,-0.496,7.168,33.0938
2026-09-09T18:48:54.877774-07:00,2,24028.785,12.920703,-0.528,7.2192,33.0938
2026-09-09T18:48:55.845580-07:00,2,24029.786,12.920313,-0.588,7.5904,33.0938
2026-09-09T18:48:56.876379-07:00,2,24030.786,12.920508,-0.084,4.032,33.0938
2026-09-09T18:48:57.855783-07:00,2,24031.787,12.920313,-0.572,7.3856,33.0938
2026-09-09T18:48:59.675900-07:00,2,24032.787,12.920508,0.892,19.8016,33.0938
2026-09-09T18:49:00.942017-07:00,2,24033.788,12.920508,-0.74,9.536,33.0938
2026-09-09T18:49:02.596253-07:00,2,24034.788,12.920508,-0.604,7.7952,33.1016
2026-09-09T18:49:03.777156-07:00,2,24035.789,12.920313,0.528,10.5344,33.1016
2026-09-09T18:49:05.848087-07:00,2,24036.789,12.920117,-0.576,7.4624,33.1016
2026-09-09T18:49:07.518238-07:00,2,24037.79,12.920508,-0.024,4.8384,33.1016
2026-09-09T18:49:08.606542-07:00,2,24038.79,12.920117,-0.592,7.6416,33.1016
2026-09-09T18:49:11.297588-07:00,2,24039.791,12.920508,0.992,19.1104,33.1016
2026-09-09T18:49:12.266644-07:00,2,24040.791,12.920313,-0.748,9.664,33.1016
2026-09-09T18:49:13.312578-07:00,2,24041.792,12.920117,-0.6,7.744,33.1016
2026-09-09T18:49:14.227530-07:00,2,24042.792,12.920313,0.564,12.9408,33.1016
2026-09-09T18:49:15.146951-07:00,2,24043.793,12.920313,-0.584,7.5392,33.1016
2026-09-09T18:49:16.176736-07:00,2,24044.793,12.920508,1.352,25.5616,33.1016
2026-09-09T18:49:17.171986-07:00,2,24045.794,12.920313,-0.792,10.2144,33.1016
2026-09-09T18:49:18.579269-07:00,2,24046.794,12.920117,-0.62,8.0,33.1094
2026-09-09T18:49:19.885087-07:00,2,24047.795,12.920508,1.1,14.4,33.1094
2026-09-09T18:49:20.986976-07:00,2,24048.795,12.920508,-0.616,7.9488,33.1016
2026-09-09T18:49:22.028083-07:00,2,24049.796,12.920117,1.132,18.8672,33.1094
2026-09-09T18:49:23.269126-07:00,2,24050.796,12.919922,-0.616,7.9744,33.1172
2026-09-09T18:49:24.280795-07:00,2,24051.797,12.920313,0.124,11.2512,33.1094
2026-09-09T18:49:25.452330-07:00,2,24052.797,12.920313,-0.692,8.9344,33.1172
2026-09-09T18:49:27.229771-07:00,2,24053.798,12.920313,-0.616,7.9616,33.1172
2026-09-09T18:49:28.713146-07:00,2,24054.798,12.920117,0.388,11.2,33.1172
2026-09-09T18:49:40.234253-07:00,2,24055.799,12.920508,-0.608,7.872,33.1172
2026-09-09T18:49:45.105115-07:00,2,24056.799,12.920117,1.908,28.032,33.1172
2026-09-09T18:49:46.531988-07:00,2,24057.8,12.920313,-0.724,9.344,33.1172
2026-09-09T18:49:47.914660-07:00,2,24058.8,12.920117,0.104,10.9952,33.125
2026-09-09T18:49:49.448852-07:00,2,24059.801,12.920313,0.384,12.8896,33.125
2026-09-09T18:49:53.795347-07:00,2,24060.797,12.920117,-0.6,7.744,33.125
2026-09-09T18:49:53.991550-07:00,2,24061.798,12.920313,-0.34,8.5504,33.125
2026-09-09T18:49:54.326159-07:00,2,24062.798,12.920117,-0.584,7.5264,33.1328
2026-09-09T18:49:54.453153-07:00,2,24063.799,12.920313,0.956,21.0304,33.1328
2026-09-09T18:49:54.570749-07:00,2,24064.799,12.920117,-0.74,9.5616,33.125
2026-09-09T18:49:54.689239-07:00,2,24065.8,12.920117,-0.6,7.7696,33.1328
2026-09-09T18:49:54.801782-07:00,2,24066.8,12.920117,-0.112,8.1152,33.1328
2026-09-09T18:49:54.914240-07:00,2,24067.801,12.920117,-0.612,7.9232,33.1328
2026-09-09T18:49:55.047631-07:00,2,24068.801,12.920117,1.62,28.416,33.1328
2026-09-09T18:49:55.167273-07:00,2,24069.802,12.920117,-0.68,8.7936,33.1328
2026-09-09T18:49:55.278877-07:00,2,24070.802,12.920117,-0.564,7.3984,33.1328
2026-09-09T18:49:55.390357-07:00,2,24071.803,12.920508,-0.24,4.7872,33.1328
2026-09-09T18:49:55.499977-07:00,2,24072.803,12.920117,-0.588,7.5776,33.1328
2026-09-09T18:49:55.615991-07:00,2,24073.804,12.920117,-0.392,5.2224,33.1406
2026-09-09T18:49:55.728386-07:00,2,24074.804,12.920117,-0.616,7.936,33.1406
2026-09-09T18:49:55.838889-07:00,2,24075.805,12.920313,1.444,26.9952,33.1406
2026-09-09T18:49:55.950667-07:00,2,24076.805,12.919727,-0.732,9.4592,33.1328
2026-09-09T18:49:56.059423-07:00,2,24077.806,12.920117,-0.58,7.488,33.1406
2026-09-09T18:49:56.166618-07:00,2,24078.806,12.919922,0.576,8.8192,33.1406
2026-09-09T18:49:56.276746-07:00,2,24079.807,12.920117,-0.608,7.8336,33.1484
2026-09-09T18:49:56.385164-07:00,2,24080.807,12.920117,0.42,14.848,33.1484
2026-09-09T18:49:56.493975-07:00,2,24081.808,12.919922,-0.604,7.7824,33.1563
2026-09-09T18:49:56.617731-07:00,2,24082.808,12.920117,-0.124,10.5728,33.1563
2026-09-09T18:49:56.729593-07:00,2,24083.809,12.920117,-0.692,9.344,33.1484
2026-09-09T18:49:56.842040-07:00,2,24084.809,12.919922,-0.608,7.8464,33.1563
2026-09-09T18:49:56.954033-07:00,2,24085.81,12.920117,0.148,9.472,33.1563
2026-09-09T18:49:57.062372-07:00,2,24086.81,12.919922,-0.612,7.8976,33.1563
2026-09-09T18:49:57.168512-07:00,2,24087.811,12.920117,0.016,10.0864,33.1563
2026-09-09T18:49:57.275454-07:00,2,24088.811,12.920117,-0.592,7.6288,33.1563
2026-09-09T18:49:57.381283-07:00,2,24089.812,12.919727,1.252,22.3616,33.1563
2026-09-09T18:49:57.486663-07:00,2,24090.812,12.919727,-0.632,8.1792,33.1641
2026-09-09T18:49:57.598186-07:00,2,24091.813,12.920313,0.384,12.9664,33.1641
2026-09-09T18:49:57.708050-07:00,2,24092.813,12.920117,0.044,9.7024,33.1641
2026-09-09T18:49:57.817313-07:00,2,24093.814,12.919531,-0.628,8.0896,33.1641
2026-09-09T18:49:57.930090-07:00,2,24094.814,12.919922,-0.644,8.3072,33.1641
2026-09-09T18:49:58.037253-07:00,2,24095.815,12.920117,-0.644,8.3072,33.1641
2026-09-09T18:49:58.156056-07:00,2,24096.815,12.920117,-0.192,5.5296,33.1641
2026-09-09T18:49:58.262472-07:00,2,24097.816,12.920117,-0.604,7.8208,33.1641
2026-09-09T18:49:58.367156-07:00,2,24098.816,12.920117,-0.424,5.6448,33.1641
2026-09-09T18:49:58.472949-07:00,2,24099.817,12.920313,-0.576,7.424,33.1719
2026-09-09T18:49:58.582496-07:00,2,24100.817,12.920117,1.084,18.816,33.1719
2026-09-09T18:49:58.693581-07:00,2,24101.818,12.919922,-0.724,9.3312,33.1719
2026-09-09T18:49:58.803448-07:00,2,24102.818,12.919922,-0.6,7.744,33.1719
2026-09-09T18:49:58.915960-07:00,2,24103.819,12.919922,-0.692,8.9472,33.1797
2026-09-09T18:49:59.023012-07:00,2,24104.819,12.920313,-0.608,7.872,33.1797
2026-09-09T18:49:59.133917-07:00,2,24105.82,12.919922,0.668,14.6688,33.1797
2026-09-09T18:49:59.244059-07:00,2,24106.82,12.919922,-0.628,8.0896,33.1719
2026-09-09T18:49:59.352900-07:00,2,24107.821,12.919922,-0.608,7.8592,33.1719
2026-09-09T18:49:59.459753-07:00,2,24108.821,12.919727,-0.644,8.3072,33.1719
2026-09-09T18:49:59.569278-07:00,2,24109.822,12.919727,0.424,14.0928,33.1719
2026-09-09T18:49:59.695975-07:00,2,24110.822,12.919727,-0.772,9.9968,33.1719
2026-09-09T18:49:59.806135-07:00,2,24111.823,12.919922,-0.604,7.808,33.1797
2026-09-09T18:49:59.917588-07:00,2,24112.823,12.919922,-0.736,9.472,33.1797
2026-09-09T18:50:00.026992-07:00,2,24113.824,12.919727,-0.624,8.064,33.1719
2026-09-09T18:50:00.135975-07:00,2,24114.824,12.920117,0.936,14.1312,33.1719
2026-09-09T18:50:00.243630-07:00,2,24115.825,12.919727,-0.588,7.5648,33.1797
2026-09-09T18:50:00.350461-07:00,2,24116.825,12.919922,-0.588,7.5776,33.1797
2026-09-09T18:50:00.456121-07:00,2,24117.826,12.919922,-0.596,7.7184,33.1719
2026-09-09T18:50:00.562750-07:00,2,24118.826,12.919727,0.288,14.2464,33.1719
2026-09-09T18:50:00.675208-07:00,2,24119.827,12.919727,-0.596,7.7056,33.1797
2026-09-09T18:50:00.901308-07:00,2,24120.824,12.920117,0.88,18.0608,33.1797
2026-09-09T18:50:01.010298-07:00,2,24121.825,12.919727,-0.608,7.8336,33.1797
2026-09-09T18:50:01.117579-07:00,2,24122.825,12.919727,-0.576,7.4368,33.1797
2026-09-09T18:50:01.237176-07:00,2,24123.826,12.919531,-0.728,9.408,33.1719
2026-09-09T18:50:01.346847-07:00,2,24124.826,12.919727,-0.608,7.8464,33.1797
2026-09-09T18:50:01.448066-07:00,2,24125.827,12.919727,-0.692,8.9216,33.1797
2026-09-09T18:50:01.548686-07:00,2,24126.827,12.919727,-0.604,7.808,33.1719
2026-09-09T18:50:01.656580-07:00,2,24127.828,12.919531,0.524,10.368,33.1719
2026-09-09T18:50:01.761846-07:00,2,24128.828,12.919727,-0.612,7.8848,33.1797
2026-09-09T18:50:01.865559-07:00,2,24129.829,12.920117,0.596,16.9984,33.1797
2026-09-09T18:50:01.966890-07:00,2,24130.829,12.919727,-0.576,7.4496,33.1719
2026-09-09T18:50:02.065627-07:00,2,24131.83,12.919727,-0.26,9.216,33.1797
2026-09-09T18:50:02.164624-07:00,2,24132.83,12.919922,-0.612,7.9104,33.1797
2026-09-09T18:50:02.262626-07:00,2,24133.831,12.919727,-0.384,7.5264,33.1875
2026-09-09T18:50:02.360497-07:00,2,24134.831,12.919531,-0.576,7.4496,33.1797
2026-09-09T18:50:02.465141-07:00,2,24135.832,12.919727,0.592,15.7568,33.1797
2026-09-09T18:50:02.568333-07:00,2,24136.832,12.919727,-0.68,8.7936,33.1797
2026-09-09T18:50:02.687700-07:00,2,24137.833,12.919727,0.392,12.0832,33.1797
2026-09-09T18:50:02.786899-07:00,2,24138.833,12.919727,-0.736,9.5232,33.1719
2026-09-09T18:50:02.889952-07:00,2,24139.834,12.919727,0.292,12.7104,33.1797
2026-09-09T18:50:02.989830-07:00,2,24140.834,12.919727,-0.768,9.92,33.1719
2026-09-09T18:50:03.088942-07:00,2,24141.835,12.919531,-0.64,8.2688,33.1719
2026-09-09T18:50:03.188907-07:00,2,24142.835,12.919922,-0.692,8.9472,33.1719
2026-09-09T18:50:03.285838-07:00,2,24143.836,12.919531,-0.6,7.744,33.1797
2026-09-09T18:50:03.383130-07:00,2,24144.836,12.919531,-0.448,9.472,33.1875
2026-09-09T18:50:03.480869-07:00,2,24145.837,12.919922,-0.608,7.8336,33.1797
2026-09-09T18:50:03.582963-07:00,2,24146.837,12.919531,-0.676,8.7168,33.1875
2026-09-09T18:50:03.689588-07:00,2,24147.838,12.919531,-0.592,7.6288,33.1797
2026-09-09T18:50:03.789894-07:00,2,24148.838,12.919727,0.1,7.6288,33.1875
2026-09-09T18:50:03.893407-07:00,2,24149.839,12.919922,-0.604,7.7952,33.1953
2026-09-09T18:50:03.995395-07:00,2,24150.839,12.919727,0.216,12.9536,33.1875
2026-09-09T18:50:04.094193-07:00,2,24151.84,12.919727,-0.576,7.4368,33.1953
2026-09-09T18:50:04.200703-07:00,2,24152.84,12.919531,-0.544,7.0272,33.1953
2026-09-09T18:50:04.301997-07:00,2,24153.841,12.919727,-0.6,7.7312,33.1953
2026-09-09T18:50:04.403791-07:00,2,24154.841,12.919531,0.176,12.4288,33.1875
2026-09-09T18:50:04.507684-07:00,2,24155.842,12.919336,-0.612,7.9232,33.1953
2026-09-09T18:50:04.613358-07:00,2,24156.842,12.919727,-0.46,8.2688,33.1875
2026-09-09T18:50:04.718427-07:00,2,24157.843,12.919531,-0.616,7.9488,33.1875
2026-09-09T18:50:04.817180-07:00,2,24158.843,12.919531,0.26,10.5728,33.1875
2026-09-09T18:50:04.923333-07:00,2,24159.844,12.919727,-0.632,8.1792,33.1797
2026-09-09T18:50:05.022372-07:00,2,24160.844,12.919922,-0.316,8.8576,33.1797
2026-09-09T18:50:05.122467-07:00,2,24161.845,12.919336,-0.736,9.4976,33.1797
2026-09-09T18:50:05.221795-07:00,2,24162.845,12.919531,-0.568,7.3344,33.1797
2026-09-09T18:50:05.321392-07:00,2,24163.846,12.919727,-0.676,8.704,33.1875
2026-09-09T18:50:05.424114-07:00,2,24164.846,12.919531,-0.432,8.5376,33.1875
2026-09-09T18:50:05.529177-07:00,2,24165.847,12.919531,-0.752,9.7152,33.1797
2026-09-09T18:50:05.650823-07:00,2,24166.847,12.919531,-0.592,7.616,33.1875
2026-09-09T18:50:05.753656-07:00,2,24167.848,12.919336,-0.66,8.5248,33.1875
2026-09-09T18:50:05.853548-07:00,2,24168.848,12.919531,-0.612,7.8976,33.1797
2026-09-09T18:50:05.956926-07:00,2,24169.849,12.919336,-0.776,10.0352,33.1797
2026-09-09T18:50:06.055859-07:00,2,24170.849,12.919531,-0.592,7.6544,33.1797
2026-09-09T18:50:06.158475-07:00,2,24171.85,12.919336,-0.688,8.8832,33.1953
2026-09-09T18:50:06.258284-07:00,2,24172.85,12.919531,-0.616,7.9744,33.1875
2026-09-09T18:50:06.359553-07:00,2,24173.851,12.919531,-0.652,8.4352,33.1875
2026-09-09T18:50:06.458899-07:00,2,24174.851,12.919531,-0.604,7.8208,33.1875
2026-09-09T18:50:06.562805-07:00,2,24175.852,12.919531,1.032,16.4736,33.1797
2026-09-09T18:50:06.669971-07:00,2,24176.852,12.919336,-0.572,7.3856,33.1797
2026-09-09T18:50:06.770973-07:00,2,24177.853,12.919531,-0.12,10.6368,33.1797
2026-09-09T18:50:06.880016-07:00,2,24178.853,12.919727,-0.588,7.616,33.1797
2026-09-09T18:50:06.980181-07:00,2,24179.854,12.919336,-0.344,5.2864,33.1797
2026-09-09T18:50:07.191039-07:00,2,24180.851,12.919531,-0.624,8.0256,33.1797
2026-09-09T18:50:07.289740-07:00,2,24181.852,12.919531,0.38,14.5408,33.1797
2026-09-09T18:50:07.387683-07:00,2,24182.852,12.919141,-0.584,7.5392,33.1797
2026-09-09T18:50:07.485286-07:00,2,24183.853,12.919336,-0.552,7.1168,33.1719
2026-09-09T18:50:07.589511-07:00,2,24184.853,12.919141,-0.64,8.256,33.1719
2026-09-09T18:50:07.695484-07:00,2,24185.854,12.919141,0.796,17.9456,33.1641
2026-09-09T18:50:07.798409-07:00,2,24186.854,12.919531,-0.692,8.9472,33.1563
2026-09-09T18:50:07.902577-07:00,2,24187.855,12.919336,-0.6,7.7696,33.1563
2026-09-09T18:50:08.002126-07:00,2,24188.855,12.919141,-0.74,9.5616,33.1484
2026-09-09T18:50:08.101873-07:00,2,24189.856,12.919336,-0.444,8.3968,33.1406
2026-09-09T18:50:08.200798-07:00,2,24190.856,12.919531,-0.756,9.7408,33.1406
2026-09-09T18:50:08.298825-07:00,2,24191.857,12.919531,-0.612,7.8976,33.1406
2026-09-09T18:50:08.397124-07:00,2,24192.857,12.919336,-0.716,9.2544,33.1406
2026-09-09T18:50:08.504297-07:00,2,24193.858,12.919531,-0.6,7.7696,33.1406
2026-09-09T18:50:08.610192-07:00,2,24194.858,12.919531,-0.688,8.8704,33.1328
2026-09-09T18:50:08.716842-07:00,2,24195.859,12.919336,-0.58,7.5136,33.1328
2026-09-09T18:50:08.817757-07:00,2,24196.859,12.919141,-0.212,8.7552,33.1328
2026-09-09T18:50:08.923482-07:00,2,24197.86,12.919336,-0.62,8.0256,33.1328
2026-09-09T18:50:09.675983-07:00,2,24198.86,12.919336,-0.668,8.64,33.1328
2026-09-09T18:50:10.677641-07:00,2,24199.861,12.918945,-0.616,7.9488,33.1328
2026-09-09T18:50:11.677280-07:00,2,24200.861,12.919336,0.032,10.9696,33.125
2026-09-09T18:50:12.678443-07:00,2,24201.862,12.919336,-0.592,7.6544,33.125
2026-09-09T18:50:13.678528-07:00,2,24202.862,12.919336,0.108,12.0064,33.125
2026-09-09T18:50:14.679607-07:00,2,24203.863,12.919141,-0.604,7.7952,33.125
2026-09-09T18:50:15.679334-07:00,2,24204.863,12.919336,-0.64,8.2816,33.1172
2026-09-09T18:50:16.680792-07:00,2,24205.864,12.919141,-0.6,7.7568,33.1172
2026-09-09T18:50:17.680261-07:00,2,24206.864,12.919336,1.576,24.768,33.1094
2026-09-09T18:50:18.681697-07:00,2,24207.865,12.919336,-0.592,7.6288,33.1094
2026-09-09T18:50:19.681695-07:00,2,24208.865,12.919336,0.16,12.7872,33.1016
2026-09-09T18:50:20.682870-07:00,2,24209.866,12.919141,-0.628,8.128,33.1016
2026-09-09T18:50:21.683142-07:00,2,24210.866,12.919141,-0.108,9.5232,33.1016
2026-09-09T18:50:22.683868-07:00,2,24211.867,12.919141,-0.584,7.552,33.0938
2026-09-09T18:50:23.684280-07:00,2,24212.867,12.919141,0.796,18.2528,33.0938
2026-09-09T18:50:24.685339-07:00,2,24213.868,12.919141,-0.692,8.9472,33.0938
2026-09-09T18:50:25.684787-07:00,2,24214.868,12.919141,-0.596,7.68,33.0938
2026-09-09T18:50:26.686339-07:00,2,24215.869,12.919336,-0.756,9.7792,33.0859
2026-09-09T18:50:27.685711-07:00,2,24216.869,12.919141,-0.6,7.7696,33.0859
2026-09-09T18:50:28.686978-07:00,2,24217.87,12.919336,-0.64,8.256,33.0859
2026-09-09T18:50:29.686995-07:00,2,24218.87,12.919141,-0.588,7.616,33.0859
2026-09-09T18:50:30.688377-07:00,2,24219.871,12.919336,-0.62,8.0,33.0859
2026-09-09T18:50:31.688188-07:00,2,24220.871,12.919141,-0.584,7.5648,33.0781
2026-09-09T18:50:32.688805-07:00,2,24221.872,12.919336,-0.66,8.5248,33.0781
2026-09-09T18:50:33.688679-07:00,2,24222.872,12.919141,-0.604,7.808,33.0781
2026-09-09T18:50:34.690827-07:00,2,24223.873,12.918945,-0.68,8.7808,33.0781
2026-09-09T18:50:35.689910-07:00,2,24224.873,12.919141,-0.6,7.7184,33.0781
2026-09-09T18:50:36.691525-07:00,2,24225.874,12.919141,-0.708,9.1264,33.0781
2026-09-09T18:50:37.690687-07:00,2,24226.874,12.91875,-0.6,7.7568,33.0703
2026-09-09T18:50:38.692081-07:00,2,24227.875,12.918945,0.372,11.9296,33.0703
2026-09-09T18:50:39.691874-07:00,2,24228.875,12.919141,-0.592,7.6544,33.0703
2026-09-09T18:50:40.692979-07:00,2,24229.876,12.918945,-0.676,8.704,33.0703
2026-09-09T18:50:41.692780-07:00,2,24230.876,12.918945,-0.588,7.5776,33.0703
2026-09-09T18:50:42.693977-07:00,2,24231.877,12.918945,-0.62,8.0128,33.0625
2026-09-09T18:50:43.693673-07:00,2,24232.877,12.918945,-0.604,7.7952,33.0703
2026-09-09T18:50:44.695446-07:00,2,24233.878,12.918945,0.976,20.3392,33.0703
2026-09-09T18:50:45.694719-07:00,2,24234.878,12.919141,-0.616,7.9744,33.0625
2026-09-09T18:50:46.695961-07:00,2,24235.879,12.918945,-0.112,8.9344,33.0703
2026-09-09T18:50:47.695794-07:00,2,24236.879,12.919141,-0.616,7.9488,33.0703
2026-09-09T18:50:48.697044-07:00,2,24237.88,12.918945,-0.576,7.424,33.0625
2026-09-09T18:50:49.696839-07:00,2,24238.88,12.918945,-0.732,9.472,33.0703
2026-09-09T18:50:50.697993-07:00,2,24239.881,12.919141,-0.612,7.8976,33.0703
2026-09-09T18:50:51.698098-07:00,2,24240.877,12.919141,-0.652,8.4096,33.0703
2026-09-09T18:50:52.699295-07:00,2,24241.878,12.919141,-0.588,7.616,33.0703
2026-09-09T18:50:53.698844-07:00,2,24242.878,12.919141,-0.676,8.7424,33.0703
2026-09-09T18:50:54.700083-07:00,2,24243.879,12.919141,-0.604,7.8208,33.0625
2026-09-09T18:50:55.699698-07:00,2,24244.879,12.918945,-0.676,8.7552,33.0625
2026-09-09T18:50:56.701510-07:00,2,24245.88,12.919141,-0.652,8.4096,33.0703
2026-09-09T18:50:57.700837-07:00,2,24246.88,12.918945,-0.728,9.4208,33.0703
2026-09-09T18:50:58.702292-07:00,2,24247.881,12.918945,-0.592,7.6544,33.0781
2026-09-09T18:50:59.702221-07:00,2,24248.881,12.919141,-0.66,8.5248,33.0781
2026-09-09T18:51:00.703189-07:00,2,24249.882,12.91875,-0.62,8.0128,33.0781
2026-09-09T18:51:01.703191-07:00,2,24250.882,12.918945,-0.7,9.0112,33.0703
2026-09-09T18:51:02.704134-07:00,2,24251.883,12.918945,-0.604,7.7696,33.0781
2026-09-09T18:51:03.704349-07:00,2,24252.883,12.919141,-0.704,9.088,33.0781
2026-09-09T18:51:04.704872-07:00,2,24253.884,12.91875,-0.608,7.872,33.0781
2026-09-09T18:51:05.704980-07:00,2,24254.884,12.91875,-0.72,9.3056,33.0781
2026-09-09T18:51:06.706219-07:00,2,24255.885,12.918945,-0.584,7.5136,33.0703
2026-09-09T18:51:07.706067-07:00,2,24256.885,12.91875,-0.624,8.0384,33.0781
2026-09-09T18:51:08.707145-07:00,2,24257.886,12.91875,-0.596,7.68,33.0703
2026-09-09T18:51:09.706983-07:00,2,24258.886,12.918945,-0.636,8.2304,33.0859
2026-09-09T18:51:10.708260-07:00,2,24259.887,12.91875,-0.584,7.552,33.0938
2026-09-09T18:51:11.707961-07:00,2,24260.887,12.919141,1.092,21.568,33.0938
2026-09-09T18:51:12.709336-07:00,2,24261.888,12.91875,-0.6,7.7568,33.0938
2026-09-09T18:51:13.708936-07:00,2,24262.888,12.919141,-0.604,7.808,33.0938
2026-09-09T18:51:14.710476-07:00,2,24263.889,12.918945,-0.6,7.7568,33.0859
2026-09-09T18:51:15.709966-07:00,2,24264.889,12.918945,0.112,9.9584,33.0938
2026-09-09T18:51:16.711234-07:00,2,24265.89,12.91875,-0.552,7.9872,33.0859
2026-09-09T18:51:17.711277-07:00,2,24266.89,12.918945,-0.524,8.2432,33.0859
2026-09-09T18:51:18.712257-07:00,2,24267.891,12.918945,-0.608,7.8336,33.0859
2026-09-09T18:51:19.711764-07:00,2,24268.891,12.91875,-0.596,7.6928,33.0859
2026-09-09T18:51:20.713329-07:00,2,24269.892,12.91875,-0.568,7.3216,33.0859
2026-09-09T18:51:21.713095-07:00,2,24270.892,12.918945,1.288,21.6064,33.0859
2026-09-09T18:51:22.714279-07:00,2,24271.893,12.91875,-0.6,7.7312,33.0859
2026-09-09T18:51:23.714097-07:00,2,24272.893,12.91875,-0.356,8.3584,33.0859
2026-09-09T18:51:24.715388-07:00,2,24273.894,12.918945,-0.624,8.064,33.0938
2026-09-09T18:51:25.715330-07:00,2,24274.894,12.91875,0.452,14.784,33.0859
2026-09-09T18:51:26.716769-07:00,2,24275.895,12.91875,-0.636,8.2176,33.0859
2026-09-09T18:51:27.716164-07:00,2,24276.895,12.918555,-0.416,7.0528,33.0859
2026-09-09T18:51:28.717372-07:00,2,24277.896,12.918945,-0.672,8.6656,33.0859
2026-09-09T18:51:29.717263-07:00,2,24278.896,12.918945,-0.624,8.0768,33.0859
2026-09-09T18:51:30.718490-07:00,2,24279.897,12.918555,-0.748,9.6512,33.0859
2026-09-09T18:51:31.718343-07:00,2,24280.897,12.918555,-0.628,8.0896,33.0859
2026-09-09T18:51:32.719497-07:00,2,24281.898,12.918945,-0.72,9.3184,33.0938
2026-09-09T18:51:33.719211-07:00,2,24282.898,12.91875,-0.572,7.3856,33.0938
2026-09-09T18:51:34.720470-07:00,2,24283.899,12.918555,-0.62,8.0,33.0938
