captured_at,experiment_id,interval,elapsed_seconds,voltage_V,current_mA,power_mW,temperature_C,interval_charge_mAh,interval_energy_mWh,average_current_mA,average_power_mW,running_charge_mAh,running_energy_mWh
2026-09-09T13:29:10.223403-07:00,2,126,60.0,13.090039,171.944,2251.0464,30.6797,3.038961111,39.783651556,182.337667,2387.019093,474.917871111,6200.348785778
2026-09-09T13:30:10.227654-07:00,2,127,60.0,13.084766,162.24,2122.8672,30.7031,2.700547778,35.337671111,162.032867,2120.260267,477.618418889,6235.686456889
2026-09-09T13:31:10.231822-07:00,2,128,60.0,13.078906,142.164,1859.3536,30.7422,2.503922222,32.751160889,150.235333,1965.069653,480.122341111,6268.437617778
2026-09-09T13:32:10.235937-07:00,2,129,60.0,13.081641,163.192,2134.8352,30.8125,2.643598889,34.57536,158.615933,2074.5216,482.76594,6303.012977778
2026-09-09T13:33:10.240034-07:00,2,130,60.0,13.079883,162.048,2119.872,30.7266,2.598018889,33.977116444,155.881133,2038.626987,485.363958889,6336.990094222
2026-09-09T13:34:10.244194-07:00,2,131,60.0,13.07793,155.588,2034.7904,30.7813,2.546664444,33.301560889,152.799867,1998.093653,487.910623333,6370.291655111
2026-09-09T13:35:10.250370-07:00,2,132,60.0,13.077344,162.62,2126.656,30.7266,2.493715556,32.602055111,149.622933,1956.123307,490.404338889,6402.893710222
2026-09-09T13:36:10.255812-07:00,2,133,60.0,13.07207,130.504,1705.9328,30.6563,2.481021111,32.439523556,148.861267,1946.371413,492.88536,6435.333233778
2026-09-09T13:37:10.256608-07:00,2,134,60.0,13.073828,153.224,2003.2384,30.4766,2.382288889,31.138247111,142.937333,1868.294827,495.267648889,6466.471480889
2026-09-09T13:38:10.261578-07:00,2,135,60.0,13.074805,153.188,2002.8928,30.4141,2.550795556,33.345479111,153.047733,2000.728747,497.818444444,6499.81696
2026-09-09T13:39:10.264930-07:00,2,136,60.0,13.072656,150.26,1964.2624,30.4219,2.456832222,32.115712,147.409933,1926.94272,500.275276667,6531.932672
2026-09-09T13:40:10.269105-07:00,2,137,60.0,13.073438,152.672,1995.968,30.4297,2.48777,32.518257778,149.2662,1951.095467,502.763046667,6564.450929778
2026-09-09T13:41:10.273199-07:00,2,138,60.0,13.074609,157.372,2057.5744,30.3984,2.570522222,33.603868444,154.231333,2016.232107,505.333568889,6598.054798222
2026-09-09T13:42:10.277391-07:00,2,139,60.0,13.080859,173.344,2267.4944,30.3516,2.844507778,37.199928889,170.670467,2231.995733,508.178076667,6635.254727111
2026-09-09T13:43:10.281581-07:00,2,140,60.0,13.08125,166.836,2182.3872,30.3203,2.862652222,37.444039111,171.759133,2246.642347,511.040728889,6672.698766222
2026-09-09T13:44:10.285545-07:00,2,141,60.0,13.081836,170.908,2235.776,30.3047,2.800844444,36.635648,168.050667,2198.13888,513.841573333,6709.334414222
2026-09-09T14:16:36.154761-07:00,2,143,60.003,13.017969,72.172,939.5072,30.7031,1.230673333,16.017464889,73.836708,960.999843,517.716353333,6759.934179556
2026-09-09T14:17:36.077908-07:00,2,144,60.0,13.014453,59.364,772.5696,30.7422,1.091685556,14.206748444,65.501133,852.404907,518.808038889,6774.140928
2026-09-09T14:18:36.081718-07:00,2,145,60.0,13.011914,59.616,775.7184,30.7734,0.965944444,12.567267556,57.956667,754.036053,519.773983333,6786.708195556
2026-09-09T14:19:36.085455-07:00,2,146,60.0,13.013672,70.448,916.7744,30.8594,1.073691111,13.968384,64.421467,838.10304,520.847674444,6800.676579556
2026-09-09T14:20:36.089305-07:00,2,147,60.0,13.014063,68.564,892.3008,30.8828,1.180438889,15.359544889,70.826333,921.572693,522.028113333,6816.036124444
2026-09-09T14:21:36.097317-07:00,2,148,60.0,13.012109,60.892,792.3072,30.9063,1.077915556,14.024135111,64.674933,841.448107,523.106028889,6830.060259556
2026-09-09T14:24:55.232115-07:00,2,150,60.003,13.010938,62.476,813.1712,30.8906,1.096434444,14.264263111,65.782778,855.812996,525.465544444,6860.754090667
2026-09-09T14:26:17.298377-07:00,2,151,60.003,13.008203,57.836,752.32,30.9453,0.981515556,12.765582222,58.887989,765.896639,526.44706,6873.519672889
2026-09-09T14:28:22.945748-07:00,2,152,60.003,13.008789,65.348,850.0864,31.0156,1.069206667,13.905521778,64.149193,834.289592,527.516266667,6887.425194667
2026-09-09T14:29:22.929846-07:00,2,153,60.0,13.007617,60.868,791.744,31.0469,1.045545556,13.597468444,62.732733,815.848107,528.561812222,6901.022663111
2026-09-09T14:30:22.929472-07:00,2,154,60.0,13.007031,62.084,807.5008,31.0859,0.998457778,12.984263111,59.907467,779.055787,529.56027,6914.006926222
2026-09-09T14:31:22.951457-07:00,2,155,60.0,13.006836,63.308,823.4368,31.0156,1.044648889,13.584497778,62.678933,815.069867,530.604918889,6927.591424
2026-09-09T14:32:22.938914-07:00,2,156,60.0,13.006836,63.336,823.7824,30.9922,1.068877778,13.899889778,64.132667,833.993387,531.673796667,6941.491313778
2026-09-09T14:33:22.933256-07:00,2,157,60.0,13.006641,64.308,836.4032,31.0156,1.061248889,13.801073778,63.674933,828.064427,532.735045556,6955.292387556
2026-09-09T14:34:22.937228-07:00,2,158,60.0,13.006445,63.112,820.8512,30.9844,1.0532,13.695317333,63.192,821.71904,533.788245556,6968.987704889
2026-09-09T14:35:22.934762-07:00,2,159,60.0,13.005859,61.428,798.912,31.0625,1.042661111,13.557646222,62.559667,813.458773,534.830906667,6982.545351111
2026-09-09T14:36:22.928445-07:00,2,160,60.0,13.005469,59.944,779.5712,31.125,1.035715556,13.467022222,62.142933,808.021333,535.866622222,6996.012373333
2026-09-09T14:37:22.945463-07:00,2,161,60.0,13.004102,59.244,770.3936,31.125,0.994502222,12.929991111,59.670133,775.799467,536.861124444,7008.942364444
2026-09-09T14:38:22.949082-07:00,2,162,60.0,13.003516,60.176,782.5024,31.1641,0.984246667,12.795790222,59.0548,767.747413,537.845371111,7021.738154667
2026-09-09T14:39:22.943290-07:00,2,163,60.0,13.003516,60.34,784.6144,31.1953,0.999414444,12.992,59.964867,779.52,538.844785556,7034.730154667
2026-09-09T14:41:30.663134-07:00,2,164,60.003,13.003711,62.736,815.7696,31.2344,1.028072222,13.365816889,61.681249,801.908918,539.872857778,7048.095971556
2026-09-09T14:53:47.430257-07:00,2,168,60.003,13.004102,66.768,868.2368,31.4688,1.070253333,13.914453333,64.211989,834.825459,544.23183,7104.773404444
2026-09-09T14:54:47.423909-07:00,2,169,60.0,13.004297,65.596,853.0432,31.4375,1.11907,14.549560889,67.1442,872.973653,545.3509,7119.322965333
2026-09-09T14:55:47.416279-07:00,2,170,60.0,13.004297,66.856,869.4016,31.4453,1.098024444,14.275584,65.881467,856.53504,546.448924444,7133.598549333
2026-09-09T14:56:47.404078-07:00,2,171,60.0,13.004492,65.772,855.3088,31.4375,1.117941111,14.534883556,67.076467,872.093013,547.566865556,7148.133432889
2026-09-09T14:57:47.408957-07:00,2,172,60.0,13.004492,66.524,865.1136,31.4453,1.114363333,14.489144889,66.8618,869.348693,548.681228889,7162.622577778
2026-09-09T14:58:47.426653-07:00,2,173,60.0,13.004102,65.932,857.3568,31.4219,1.10173,14.324053333,66.1038,859.4432,549.782958889,7176.946631111
2026-09-09T14:59:47.418523-07:00,2,174,60.0,13.00332,64.388,837.248,31.4375,1.075703333,13.984199111,64.5422,839.051947,550.858662222,7190.930830222
2026-09-09T15:00:47.403708-07:00,2,175,60.0,13.00332,64.708,841.3824,31.4375,1.079981111,14.041144889,64.798867,842.468693,551.938643333,7204.971975111
2026-09-09T15:01:47.405003-07:00,2,176,60.0,13.00293,64.636,840.7296,31.4609,1.061038889,13.793678222,63.662333,827.620693,552.999682222,7218.765653333
2026-09-09T15:02:47.398516-07:00,2,177,60.0,13.002539,64.188,834.624,31.5078,1.064571111,13.839303111,63.874267,830.358187,554.064253333,7232.604956444
2026-09-09T15:03:47.416295-07:00,2,178,60.0,13.002148,63.848,830.1312,31.5625,1.049372222,13.641272889,62.962333,818.476373,555.113625556,7246.246229333
2026-09-09T15:04:47.403224-07:00,2,179,60.0,13.002344,63.752,828.9408,31.6094,1.050742222,13.658624,63.044533,819.51744,556.164367778,7259.904853333
2026-09-09T15:05:47.365105-07:00,2,180,60.0,13.002148,64.168,834.3168,31.6328,1.055873333,13.725297778,63.3524,823.517867,557.220241111,7273.630151111
2026-09-09T15:07:50.011304-07:00,2,181,60.003,13.002734,65.96,857.6384,31.6641,1.079322222,14.031416889,64.756096,841.842921,558.299563333,7287.661568
2026-09-09T15:08:49.998015-07:00,2,182,60.0,13.00293,66.02,858.4448,31.6641,1.104394444,14.358072889,66.263667,861.484373,559.403957778,7302.019640889
2026-09-09T15:09:49.998273-07:00,2,183,60.0,13.003125,66.032,858.6112,31.6875,1.106794444,14.388622222,66.407667,863.317333,560.510752222,7316.408263111
2026-09-09T15:10:50.006027-07:00,2,184,60.0,13.00332,65.588,853.0176,31.6797,1.108921111,14.415473778,66.535267,864.928427,561.619673333,7330.823736889
2026-09-09T15:11:49.992755-07:00,2,185,60.0,13.003516,67.528,878.08,31.6484,1.119581111,14.555192889,67.174867,873.311573,562.739254444,7345.378929778
2026-09-09T15:12:50.003129-07:00,2,186,60.0,13.003906,68.232,887.2832,31.6563,1.139311111,14.812216889,68.358667,888.733013,563.878565556,7360.191146667
2026-09-09T15:13:50.000573-07:00,2,187,60.0,13.004492,69.456,903.2576,31.6797,1.147673333,14.922183111,68.8604,895.330987,565.026238889,7375.113329778
2026-09-09T15:14:50.008885-07:00,2,188,60.0,13.004492,69.428,902.8608,31.7422,1.155281111,15.021397333,69.316867,901.28384,566.18152,7390.134727111
2026-09-09T15:15:50.006468-07:00,2,189,60.0,13.004688,68.908,896.128,31.7969,1.151691111,14.974122667,69.101467,898.44736,567.333211111,7405.108849778
2026-09-09T15:16:49.997516-07:00,2,190,60.0,13.004102,67.856,882.4064,31.8594,1.125827778,14.637511111,67.549667,878.250667,568.459038889,7419.746360889
2026-09-09T15:17:49.988735-07:00,2,191,60.0,13.003711,65.976,857.92,31.8828,1.109911111,14.430890667,66.594667,865.85344,569.56895,7434.177251556
2026-09-09T15:18:49.992219-07:00,2,192,60.0,13.002734,62.364,810.8928,31.8438,1.06364,13.827527111,63.8184,829.651627,570.63259,7448.004778667
2026-09-09T15:19:49.998236-07:00,2,193,60.0,13.001953,61.764,803.0464,31.7969,1.045122222,13.585806222,62.707333,815.148373,571.677712222,7461.590584889
2026-09-09T15:20:50.000450-07:00,2,194,60.0,13.001172,61.036,793.5488,31.7734,1.024693333,13.319452444,61.4816,799.167147,572.702405556,7474.910037333
2026-09-09T15:21:49.989585-07:00,2,195,60.0,13.001367,61.048,793.6896,31.8359,1.034716667,13.449500444,62.083,806.970027,573.737122222,7488.359537778
2026-09-09T15:22:49.997671-07:00,2,196,60.0,13.000586,60.48,786.2528,31.9609,1.024857778,13.320988444,61.491467,799.259307,574.76198,7501.680526222
2026-09-09T15:23:50.005851-07:00,2,197,60.0,12.999805,59.172,769.2288,32.0156,0.995273333,12.936362667,59.7164,776.18176,575.757253333,7514.616888889
2026-09-09T15:24:50.006082-07:00,2,198,60.0,12.999023,57.6,748.9408,32.0078,0.973007778,12.645489778,58.380467,758.729387,576.730261111,7527.262378667
2026-09-09T15:25:50.011305-07:00,2,199,60.0,12.998438,57.956,753.344,32.0,0.957643333,12.445013333,57.4586,746.7008,577.687904444,7539.707392
2026-09-09T15:26:50.024663-07:00,2,200,60.0,12.998242,58.752,763.6864,32.0234,0.961208889,12.490126222,57.672533,749.407573,578.649113333,7552.197518222
2026-09-09T15:27:49.998519-07:00,2,201,60.0,12.998242,58.252,757.184,32.0391,0.977168889,12.698168889,58.630133,761.890133,579.626282222,7564.895687111
2026-09-09T15:28:52.035171-07:00,2,202,60.0,12.998047,58.488,760.2176,32.0156,0.972321111,12.635136,58.339267,758.10816,580.598603333,7577.530823111
2026-09-09T15:30:23.883358-07:00,2,203,60.0,12.997656,58.244,757.0048,31.9922,0.971992222,12.630698667,58.319533,757.84192,581.570595556,7590.161521778
2026-09-09T15:32:37.919992-07:00,2,204,60.0,12.997266,58.884,765.312,32.0,0.963344444,12.518456889,57.800667,751.107413,582.53394,7602.679978667
2026-09-09T15:33:54.278444-07:00,2,205,60.0,12.99707,57.98,753.5488,32.0391,0.958027778,12.449109333,57.481667,746.94656,583.491967778,7615.129088
2026-09-09T15:35:21.802276-07:00,2,206,60.0,12.996094,55.088,715.9424,32.0625,0.934782222,12.145777778,56.086933,728.746667,584.42675,7627.274865778
2026-09-09T15:36:32.805260-07:00,2,207,60.0,12.994922,52.368,680.4992,32.0781,0.892805556,11.59936,53.568333,695.9616,585.319555556,7638.874225778
2026-09-09T15:37:44.163265-07:00,2,208,60.0,12.994336,52.004,675.7504,32.1016,0.868653333,11.284593778,52.1192,677.075627,586.188208889,7650.158819556
2026-09-09T15:38:39.833458-07:00,2,209,60.0,12.993945,52.284,679.6672,32.1328,0.886686667,11.518577778,53.2012,691.114667,587.074895556,7661.677397333
2026-09-09T15:39:42.815666-07:00,2,210,60.0,12.993555,52.424,681.1648,32.125,0.884248889,11.486606222,53.054933,689.196373,587.959144444,7673.164003556
2026-09-09T15:40:46.945401-07:00,2,211,60.0,12.992578,50.392,654.9504,32.1719,0.854715556,11.102321778,51.282933,666.139307,588.81386,7684.266325333
2026-09-09T15:41:59.060013-07:00,2,212,60.0,12.991406,48.864,634.7904,32.1875,0.823238889,10.692437333,49.394333,641.54624,589.637098889,7694.958762667
2026-09-09T15:42:50.037627-07:00,2,213,60.0,12.990234,47.128,612.224,32.2031,0.789908889,10.258432,47.394533,615.50592,590.427007778,7705.217194667
2026-09-09T15:43:44.255601-07:00,2,214,60.0,12.989453,45.6,592.3072,32.2109,0.774165556,10.05312,46.449933,603.1872,591.201173333,7715.270314667
2026-09-09T15:44:39.318452-07:00,2,215,60.0,12.989063,45.336,588.864,32.1953,0.772077778,10.025415111,46.324667,601.524907,591.973251111,7725.295729778
2026-09-09T15:45:39.811872-07:00,2,216,60.0,12.988281,46.096,598.72,32.1875,0.7627,9.903104,45.762,594.18624,592.735951111,7735.198833778
2026-09-09T15:46:36.335432-07:00,2,217,60.0,12.988281,47.184,612.8512,32.1406,0.784471111,10.186410667,47.068267,611.18464,593.520422222,7745.385244444
2026-09-09T15:47:32.175189-07:00,2,218,60.001,12.987891,48.144,625.28,32.1797,0.780733333,10.136974222,46.843219,608.208317,594.301155556,7755.522218667
2026-09-09T15:48:27.135418-07:00,2,219,60.0,12.987891,47.852,621.4912,32.1641,0.800026667,10.388024889,48.0016,623.281493,595.101182222,7765.910243556
2026-09-09T15:49:21.756517-07:00,2,220,60.0,12.9875,47.188,612.8768,32.1953,0.796213333,10.337962667,47.7728,620.27776,595.897395556,7776.248206222
2026-09-09T15:50:19.780593-07:00,2,221,60.0,12.9875,49.372,641.216,32.2266,0.805181111,10.454300444,48.310867,627.258027,596.702576667,7786.702506667
2026-09-09T15:51:19.722181-07:00,2,222,60.0,12.987305,48.4,628.5952,32.2422,0.810356667,10.521543111,48.6214,631.292587,597.512933333,7797.224049778
2026-09-09T15:51:54.796822-07:00,2,223,60.0,12.987109,47.432,615.9744,32.2578,0.798382222,10.366179556,47.902933,621.970773,598.311315556,7807.590229333
2026-09-09T15:52:00.575769-07:00,2,224,60.0,12.986914,47.74,620.0064,32.2969,0.802812222,10.422954667,48.168733,625.37728,599.114127778,7818.013184
2026-09-09T15:52:06.166953-07:00,2,225,60.0,12.986914,48.208,626.0864,32.3438,0.806438889,10.470058667,48.386333,628.20352,599.920566667,7828.483242667
2026-09-09T15:52:50.130616-07:00,2,226,60.0,12.986914,48.664,631.9616,32.3047,0.80975,10.512896,48.585,630.77376,600.730316667,7838.996138667
2026-09-09T15:53:50.129866-07:00,2,227,60.0,12.986523,49.196,638.8992,32.1016,0.808557778,10.497877333,48.513467,629.87264,601.538874444,7849.494016
2026-09-09T15:54:50.136917-07:00,2,228,60.0,12.986523,48.628,631.488,32.0859,0.805615556,10.458908444,48.336933,627.534507,602.34449,7859.952924444
2026-09-09T15:55:50.141317-07:00,2,229,60.0,12.985938,48.04,623.8208,32.0781,0.790727778,10.265258667,47.443667,615.91552,603.135217778,7870.218183111
2026-09-09T15:56:50.144050-07:00,2,230,60.0,12.985742,47.104,611.6864,32.0469,0.799736667,10.382165333,47.9842,622.92992,603.934954444,7880.600348444
2026-09-09T15:57:50.148527-07:00,2,231,60.0,12.985547,46.632,605.7344,32.0859,0.791542222,10.275612444,47.492533,616.536747,604.726496667,7890.875960889
2026-09-09T15:58:50.153830-07:00,2,232,60.0,12.984961,46.108,598.6944,32.0391,0.773232222,10.037475556,46.393933,602.248533,605.499728889,7900.913436444
2026-09-09T15:59:50.157928-07:00,2,233,60.0,12.984375,45.916,596.1728,32.0156,0.754455556,9.793194667,45.267333,587.59168,606.254184444,7910.706631111
2026-09-09T16:00:50.167378-07:00,2,234,60.0,12.983789,44.624,579.3792,31.9297,0.75219,9.763384889,45.1314,585.803093,607.006374444,7920.470016
2026-09-09T16:01:50.166149-07:00,2,235,60.0,12.982617,41.592,539.9552,31.8594,0.705076667,9.150350222,42.3046,549.021013,607.711451111,7929.620366222
2026-09-09T16:02:50.170562-07:00,2,236,60.0,12.981836,41.144,534.1184,31.8281,0.699638889,9.079751111,41.978333,544.785067,608.41109,7938.700117333
2026-09-09T16:03:50.174531-07:00,2,237,60.0,12.981055,41.696,541.248,31.8438,0.693288889,8.996465778,41.597333,539.787947,609.104378889,7947.696583111
2026-09-09T16:04:50.179957-07:00,2,238,60.0,12.980273,39.876,517.6192,31.7891,0.674631111,8.754232889,40.477867,525.253973,609.77901,7956.450816
2026-09-09T16:05:50.183954-07:00,2,239,60.0,12.979492,37.984,492.992,31.7188,0.646966667,8.394467556,38.818,503.668053,610.425976667,7964.845283556
2026-09-09T16:06:50.190490-07:00,2,240,60.0,12.978711,38.2,496.0512,31.8125,0.634706667,8.234552889,38.0824,494.073173,611.060683333,7973.079836444
2026-09-09T16:07:50.194929-07:00,2,241,60.0,12.978125,38.36,497.8304,31.9609,0.623234444,8.085504,37.394067,485.13024,611.683917778,7981.165340444
2026-09-09T16:08:50.197975-07:00,2,242,60.0,12.978125,37.38,485.3888,31.9297,0.637064444,8.264874667,38.223867,495.89248,612.320982222,7989.430215111
2026-09-09T16:09:50.201447-07:00,2,243,60.0,12.977148,36.484,473.4464,31.8594,0.622818889,8.079530667,37.369133,484.77184,612.943801111,7997.509745778
2026-09-09T16:10:50.209184-07:00,2,244,60.0,12.976367,36.456,473.0368,31.8594,0.604323333,7.838663111,36.2594,470.319787,613.548124444,8005.348408889
2026-09-09T16:11:50.209397-07:00,2,245,60.0,12.976172,36.884,478.6304,31.8438,0.607026667,7.873763556,36.4216,472.425813,614.155151111,8013.222172444
2026-09-09T16:12:50.214534-07:00,2,246,60.0,12.975195,35.224,457.0368,31.9219,0.591887778,7.677041778,35.513267,460.622507,614.747038889,8020.899214222
2026-09-09T16:13:50.219246-07:00,2,247,60.0,12.974219,32.084,416.2688,32.0313,0.560586667,7.270172444,33.6352,436.210347,615.307625556,8028.169386667
2026-09-09T16:14:50.223813-07:00,2,248,60.0,12.973633,32.092,416.32,32.0859,0.546853333,7.091712,32.8112,425.50272,615.854478889,8035.261098667
2026-09-09T16:15:50.228494-07:00,2,249,60.0,12.972656,32.4,420.3264,31.9844,0.533891111,6.922979556,32.033467,415.378773,616.38837,8042.184078222
2026-09-09T16:16:50.233401-07:00,2,250,60.0,12.972656,35.18,456.3968,32.0,0.554793333,7.194055111,33.2876,431.643307,616.943163333,8049.378133333
2026-09-09T16:17:50.230591-07:00,2,251,60.0,12.972852,35.82,464.6912,32.0469,0.584244444,7.576348444,35.054667,454.580907,617.527407778,8056.954481778
2026-09-09T16:18:50.228850-07:00,2,252,60.0,12.972852,35.692,463.0528,32.0547,0.601614444,7.801628444,36.096867,468.097707,618.129022222,8064.756110222
2026-09-09T16:19:50.248149-07:00,2,253,60.0,12.972656,35.424,459.5584,32.0781,0.600356667,7.785187556,36.0214,467.111253,618.729378889,8072.541297778
2026-09-09T16:20:50.267549-07:00,2,254,60.0,12.972266,35.24,457.1648,32.0313,0.581616667,7.541873778,34.897,452.512427,619.310995556,8080.083171556
2026-09-09T16:21:50.298506-07:00,2,255,60.0,12.971875,34.7,450.112,32.0234,0.574828889,7.453639111,34.489733,447.218347,619.885824444,8087.536810667
2026-09-09T16:22:50.344050-07:00,2,256,60.0,12.971289,33.648,436.4544,31.9141,0.566702222,7.347939556,34.002133,440.876373,620.452526667,8094.884750222
2026-09-09T16:23:50.248444-07:00,2,257,60.0,12.971094,33.624,436.1472,31.8672,0.562862222,7.297820444,33.771733,437.869227,621.015388889,8102.182570667
2026-09-09T16:24:50.253513-07:00,2,258,60.0,12.970898,35.008,454.0672,31.8672,0.566382222,7.342819556,33.982933,440.569173,621.581771111,8109.525390222
2026-09-09T16:25:50.259793-07:00,2,259,60.0,12.970703,34.664,449.6256,31.8828,0.571653333,7.411541333,34.2992,444.69248,622.153424444,8116.936931556
2026-09-09T16:26:50.261532-07:00,2,260,60.0,12.970117,33.488,434.3168,31.9141,0.562627778,7.294293333,33.757667,437.6576,622.716052222,8124.231224889
2026-09-09T16:27:50.268419-07:00,2,261,60.0,12.969141,31.712,411.2512,31.8047,0.532887778,6.908302222,31.973267,414.498133,623.24894,8131.139527111
2026-09-09T16:28:50.269595-07:00,2,262,60.0,12.968359,30.156,391.0528,31.8594,0.506567778,6.566001778,30.394067,393.960107,623.755507778,8137.705528889
2026-09-09T16:29:50.276638-07:00,2,263,60.0,12.967383,29.264,379.456,31.8438,0.502794444,6.516792889,30.167667,391.007573,624.258302222,8144.222321778
2026-09-09T16:30:50.280480-07:00,2,264,60.0,12.967188,29.88,387.456,31.875,0.494383333,6.407736889,29.663,384.464213,624.752685556,8150.630058667
2026-09-09T16:31:50.288487-07:00,2,265,60.0,12.967188,30.476,395.2,31.8203,0.493244444,6.392718222,29.594667,383.563093,625.24593,8157.022776889
2026-09-09T16:32:50.286167-07:00,2,266,60.0,12.966797,30.76,398.848,31.7969,0.506255556,6.560995556,30.375333,393.659733,625.752185556,8163.583772444
2026-09-09T16:33:50.294745-07:00,2,267,60.0,12.966797,32.448,420.7232,31.7813,0.533457778,6.914161778,32.007467,414.849707,626.285643333,8170.497934222
2026-09-09T16:34:50.296137-07:00,2,268,60.0,12.966992,33.484,434.2016,31.7969,0.544167778,7.053084444,32.650067,423.185067,626.829811111,8177.551018667
2026-09-09T16:35:50.298511-07:00,2,269,60.0,12.967383,35.22,456.7296,31.8203,0.554162222,7.182677333,33.249733,430.96064,627.383973333,8184.733696
2026-09-09T16:36:50.370654-07:00,2,270,60.0,12.967188,32.964,427.4304,31.8672,0.585687778,7.591424,35.141267,455.48544,627.969661111,8192.32512
2026-09-09T16:38:04.337420-07:00,2,271,60.0,12.967383,33.068,428.8128,31.8359,0.571948889,7.413930667,34.316933,444.83584,628.54161,8199.739050667
2026-09-09T16:39:01.731127-07:00,2,272,60.0,12.966992,33.604,435.7504,31.8984,0.557615556,7.227335111,33.456933,433.640107,629.099225556,8206.966385778
2026-09-09T16:40:01.413981-07:00,2,273,60.0,12.967969,38.496,499.2128,31.9609,0.594992222,7.712256,35.699533,462.73536,629.694217778,8214.678641778
2026-09-09T16:41:10.061008-07:00,2,274,60.0,12.968164,36.112,468.3264,31.9375,0.619988889,8.036807111,37.199333,482.208427,630.314206667,8222.715448889
2026-09-09T16:42:18.004168-07:00,2,275,60.0,12.967188,33.192,430.3744,31.9375,0.585026667,7.583744,35.1016,455.02464,630.899233333,8230.299192889
2026-09-09T16:43:32.177930-07:00,2,276,60.0,12.967383,35.452,459.7376,31.9844,0.562941111,7.296853333,33.776467,437.8112,631.462174444,8237.596046222
2026-09-09T16:44:28.305068-07:00,2,277,60.0,12.967383,36.068,467.712,31.9297,0.593162222,7.688078222,35.589733,461.284693,632.055336667,8245.284124444
2026-09-09T16:45:58.072808-07:00,2,278,60.0,12.967383,35.808,464.3072,31.8828,0.602376667,7.808682667,36.1426,468.52096,632.657713333,8253.092807111
2026-09-09T16:47:03.921216-07:00,2,279,60.0,12.966992,35.692,462.784,31.8594,0.596885556,7.736832,35.813133,464.20992,633.254598889,8260.829639111
2026-09-09T16:48:03.938386-07:00,2,280,60.0,12.966016,30.432,394.5984,31.8516,0.543866667,7.048988444,32.632,422.939307,633.798465556,8267.878627556
2026-09-09T16:48:58.773174-07:00,2,281,60.0,12.965234,31.888,413.44,31.8594,0.52357,6.784853333,31.4142,407.0912,634.322035556,8274.663480889
2026-09-09T16:49:56.550380-07:00,2,282,60.0,12.96582,34.452,446.6944,31.8594,0.548704444,7.111338667,32.922267,426.68032,634.87074,8281.774819556
2026-09-09T16:50:50.460488-07:00,2,283,60.0,12.966016,33.236,430.9376,31.8672,0.567917778,7.360398222,34.075067,441.623893,635.438657778,8289.135217778
2026-09-09T16:51:50.331969-07:00,2,284,60.0,12.965039,31.264,405.312,31.8281,0.549867778,7.125845333,32.992067,427.55072,635.988525556,8296.261063111
2026-09-09T16:52:47.176436-07:00,2,285,60.0,12.964063,30.916,400.768,31.8438,0.506253333,6.560199111,30.3752,393.611947,636.494778889,8302.821262222
2026-09-09T16:53:53.547061-07:00,2,286,60.0,12.963086,27.844,360.9472,31.8672,0.480457778,6.225351111,28.827467,373.521067,636.975236667,8309.046613333
2026-09-09T16:54:49.695770-07:00,2,287,60.0,12.962305,27.16,352.064,31.9453,0.462856667,5.996942222,27.7714,359.816533,637.438093333,8315.043555556
2026-09-09T16:55:47.941434-07:00,2,288,60.0,12.961523,26.524,343.7568,31.9922,0.445731111,5.774392889,26.743867,346.463573,637.883824444,8320.817948444
2026-09-09T16:56:42.298638-07:00,2,289,60.0,12.960547,24.824,321.7408,31.9844,0.419806667,5.438065778,25.1884,326.283947,638.303631111,8326.256014222
2026-09-09T16:57:36.933289-07:00,2,290,60.0,12.959961,24.14,312.8576,31.9766,0.411736667,5.333333333,24.7042,320.0,638.715367778,8331.589347556
2026-09-09T16:58:33.110718-07:00,2,291,60.0,12.95957,25.204,326.6304,31.9453,0.413562222,5.356430222,24.813733,321.385813,639.12893,8336.945777778
2026-09-09T16:59:35.058349-07:00,2,292,60.0,12.95957,27.028,350.2848,31.9766,0.429263333,5.559808,25.7558,333.58848,639.558193333,8342.505585778
2026-09-09T17:00:40.231391-07:00,2,293,60.0,12.959766,27.584,357.4912,31.9453,0.450716667,5.837880889,27.043,350.272853,640.00891,8348.343466667
2026-09-09T17:01:36.489866-07:00,2,294,60.0,12.95957,28.38,367.808,31.8906,0.471564444,6.108103111,28.293867,366.486187,640.480474444,8354.451569778
2026-09-09T17:02:33.258274-07:00,2,295,60.0,12.959766,29.508,382.4128,31.9063,0.48109,6.231438222,28.8654,373.886293,640.961564444,8360.683008
2026-09-09T17:03:26.979892-07:00,2,296,60.0,12.959766,29.468,381.9136,31.9531,0.486532222,6.302208,29.191933,378.13248,641.448096667,8366.985216
2026-09-09T17:04:29.137834-07:00,2,297,60.0,12.959961,28.844,373.824,32.0156,0.489565556,6.341461333,29.373933,380.48768,641.937662222,8373.326677333
2026-09-09T17:05:40.954361-07:00,2,298,60.0,12.95957,29.32,379.9552,32.0313,0.489343333,6.338673778,29.3606,380.320427,642.427005556,8379.665351111
2026-09-09T17:06:34.416864-07:00,2,299,60.0,12.95957,29.128,377.4592,32.0469,0.49096,6.359153778,29.4576,381.549227,642.917965556,8386.024504889
2026-09-09T17:07:28.414149-07:00,2,300,60.0,12.95957,29.092,377.024,32.0391,0.489071111,6.335317333,29.344267,380.11904,643.407036667,8392.359822222
